"peak","gene","score"
"chr5-89271482-89272119","MEF2C",0.144867514805271
"chr17-75737865-75738764","GRB2",0.144808474005986
"chr12-10305376-10306318","KLRK1",0.144783321005425
"chr2-100417062-100417947","AFF3",0.144780172144919
"chr11-117835853-117836717","JAML",0.14470703103494
"chr3-11225414-11226226","ATG7",0.144684178911198
"chr2-60972231-60972772","BCL11A",0.14467402597544
"chr22-33575899-33576787","LARGE1",0.144667980653037
"chr19-47369802-47370710","C5AR1",0.14465227908488
"chr2-165192977-165193874","COBLL1",0.14464514836452
"chr13-109389617-109390530","IRS2",0.144615411918698
"chr12-8057607-8058498","LINC00937",0.144582270200692
"chr11-60570671-60571579","MS4A1",0.14456290733632
"chr19-43692563-43693450","PLAUR",0.14453877320286
"chr17-35875310-35876205","CCL5",0.144505694014084
"chr5-150489669-150490538","CD74",0.144504401195029
"chr19-2720886-2721774","GNG7",0.144451989700063
"chr1-17635514-17636402","ARHGEF10L",0.144375279724147
"chr11-118304274-118305196","CD3E",0.144327503874775
"chr21-41678705-41679579","MX2",0.144322343933776
"chr19-54756052-54756914","NCR1",0.144252305959217
"chr15-94306560-94307417","MCTP2",0.144247921387745
"chr17-47700696-47701574","TBX21",0.144207397600204
"chr6-32945189-32945993","HLA-DRB1",0.144205785846378
"chr19-54247696-54248604","LILRB2",0.144193613695568
"chr12-9741487-9742392","CD69",0.144153939269116
"chr5-159198157-159199031","EBF1",0.144144878644122
"chr14-95703966-95704884","TCL1A",0.144130747820502
"chr9-136045837-136046736","NACC2",0.144126558821628
"chr11-118316400-118317287","CD3G",0.144108349815084
"chr1-23912976-23913877","CNR2",0.144105618864514
"chr19-43669865-43670691","PLAUR",0.144074594425572
"chr2-241035791-241036209","SNED1",0.14406457697437
"chr14-54782606-54783524","GCH1",0.144060938915826
"chr1-91948278-91949137","TGFBR3",0.144050689308398
"chr10-12264085-12264964","CAMK1D",0.144001876627881
"chr1-183609020-183609912","NCF2",0.143986428005094
"chr1-157783628-157784464","FCRL5",0.14397646583821
"chr2-235666134-235667007","AGAP1",0.143952888627892
"chr2-46966945-46967819","TTC7A",0.143939029380671
"chr19-16896816-16897684","MYO9B",0.14393828261167
"chr22-50304201-50304954","PLXNB2",0.143895106595608
"chr7-69664321-69665115","AUTS2",0.143833072109167
"chr2-73877139-73878050","TET3",0.143832446129283
"chr20-1943404-1944242","SIRPB2",0.143823641692857
"chr19-14510529-14511459","ADGRE2",0.14381977745798
"chr1-27885463-27886053","THEMIS2",0.14379958174207
"chr7-80722633-80723378","CD36",0.1437994923016
"chr9-73147452-73148341","ANXA1",0.143793793614505
"chr22-41951894-41952740","TNFRSF13C",0.143715523343688
"chr6-32589385-32590284","HLA-DRB5",0.143714224864834
"chr13-28100104-28100968","FLT3",0.143686960437083
"chr10-113273088-113274010","TCF7L2",0.143684186770212
"chr6-37007256-37008121","FGD2",0.143682330589582
"chr14-101721772-101722690","PPP2R5C",0.143609373501803
"chr19-54247696-54248604","LILRB3",0.143590367912261
"chr5-143117858-143118691","ARHGAP26",0.14357926068715
"chr2-86783715-86784575","CD8A",0.143577643132266
"chr5-157596231-157597109","ADAM19",0.1435170484765
"chr19-50459867-50460619","SPIB",0.143511886260627
"chr11-68009878-68010766","UNC93B1",0.143410146191924
"chr9-123326400-123327306","STRBP",0.14337332593833
"chr11-60396447-60397326","MS4A1",0.143340310972433
"chr3-151265634-151266525","P2RY14",0.143294035137974
"chr5-9538247-9539157","SEMA5A",0.143280121362508
"chr11-128289995-128290841","ETS1",0.143259149238519
"chr9-109914165-109915019","PALM2-AKAP2",0.143235598058109
"chr19-18478608-18479467","IFI30",0.143186637546141
"chr17-59515670-59516531","VMP1",0.143179803204375
"chr11-60363477-60364056","MS4A1",0.143166338778859
"chr2-134262519-134263349","MGAT5",0.143086730690135
"chr1-157562245-157563098","FCRL1",0.143024819096214
"chr6-41182471-41183257","TREM1",0.143018257737361
"chr10-48574104-48574964","WDFY4",0.142962804832296
"chr6-32689991-32690727","HLA-DPB1",0.142893020439376
"chr9-20209349-20210183","MLLT3",0.142875313519703
"chr22-38941335-38942224","APOBEC3A",0.142870929012022
"chr19-53823952-53824843","NLRP12",0.142841084588403
"chr11-128471145-128471893","ETS1",0.142814595143042
"chr9-20321457-20322355","MLLT3",0.142807315139418
"chr7-22726457-22727388","STEAP1B",0.142787372400634
"chr2-106094166-106094942","NCK2",0.142746936391435
"chr6-32815671-32816454","HLA-DPB1",0.142732636103843
"chr20-19915181-19916080","RIN2",0.142654436121624
"chr8-55880390-55881117","LYN",0.14264329187259
"chr10-89888524-89889330","LINC01374",0.142608068588464
"chr10-72334737-72335570","SPOCK2",0.1425945262823
"chr6-33057086-33057991","HLA-DQB1",0.142532957697122
"chr17-59725427-59726326","VMP1",0.142531984340955
"chr22-46768268-46769122","CELSR1",0.142531765292368
"chr3-31951943-31952833","ZNF860",0.142440904132162
"chr20-59149577-59150489","ZNF831",0.142404553514006
"chr2-161900361-161900784","SLC4A10",0.142382797668763
"chr6-132354279-132355157","STX7",0.142360459240961
"chr20-32111452-32112205","HCK",0.142333477466055
"chr5-150142623-150143523","CSF1R",0.142328319971589
"chr17-1039297-1040170","ABR",0.142325774217937
"chr6-33027577-33028463","HLA-DMB",0.142255929681016
"chr19-14521816-14522728","TECR",0.142253054661596
"chr6-32604395-32604778","HLA-DRB1",0.142248951257153
"chr7-139722995-139723804","TBXAS1",0.142230366625023
"chr11-65610733-65611607","NEAT1",0.142218218926443
"chr5-55023770-55024599","GZMK",0.142196391495523
"chr10-6529972-6530851","PRKCQ-AS1",0.142157825548096
"chr16-84805983-84806858","COTL1",0.142144795732968
"chr1-202201064-202201932","LGR6",0.142111730994928
"chr9-68704824-68705686","PIP5K1B",0.142062672296347
"chr20-48359667-48360372","LINC00494",0.142040841096852
"chr10-6542904-6543699","PRKCQ-AS1",0.142007614853771
"chr3-122063925-122064785","CD86",0.142001929715852
"chr19-48511498-48512403","RPL18",0.141987712376297
"chr6-33018680-33019545","HLA-DRB5",0.141982377001921
"chr20-43681811-43682658","MYBL2",0.141969763196746
"chr19-41945089-41945986","RPS19",0.141961854224821
"chr18-23970155-23971080","TTC39C",0.14195776345731
"chr20-53214915-53215724","TSHZ2",0.141957696543114
"chr16-84199608-84200507","COTL1",0.141951939556097
"chr6-32816685-32817553","HLA-DRB1",0.14194891328448
"chr8-66589256-66590116","MYBL1",0.141940671213921
"chr6-32689991-32690727","HLA-DOB",0.141908570245239
"chr16-73153846-73154769","ZFHX3",0.141886868328164
"chr19-35448530-35449387","TYROBP",0.141818814589846
"chr18-23992335-23993252","TTC39C",0.141811479229889
"chr2-84515959-84516864","TRABD2A",0.14180954841531
"chr3-111547472-111548347","CD96",0.141786173317627
"chr1-157724864-157725692","FCRL1",0.141780207939345
"chr6-11323372-11324287","NEDD9",0.141715310655559
"chr11-118342299-118343146","CD3D",0.141710191770329
"chr6-144156045-144156913","STX11",0.141666614009341
"chr2-40451745-40452500","SLC8A1",0.141658009738467
"chr1-8946305-8947147","CA6",0.141657045968388
"chr9-107587156-107588096","KLF4",0.141551197538197
"chr20-47727265-47728183","SULF2",0.141447503580558
"chr1-247445639-247446532","NLRP3",0.141408139679677
"chr4-40124443-40125328","RHOH",0.141401159921566
"chr6-32945189-32945993","HLA-DQB1",0.14133666286725
"chr6-32815671-32816454","HLA-DQB1",0.141333203196687
"chr1-92784754-92785614","EVI5",0.141325932752658
"chr19-54209457-54210244","LILRB3",0.141299066587751
"chr9-37256227-37257148","PAX5",0.141190453387067
"chr5-149680459-149681338","PPARGC1B",0.141189513531099
"chr14-91418762-91419536","TC2N",0.141158226803001
"chr11-61004349-61005196","CD6",0.141113385883069
"chr6-137717177-137718073","TNFAIP3",0.141063281883462
"chr4-108160789-108161647","LEF1",0.141060498070841
"chr5-83320746-83321578","VCAN",0.141041938876568
"chr7-69953262-69954148","AUTS2",0.140986432922102
"chr11-118343910-118344797","CD3G",0.14097611707396
"chr8-24297516-24298363","ADAM28",0.140964329403808
"chr1-150322354-150323003","CTSS",0.140963190956424
"chr10-71817668-71818540","PSAP",0.140916323537901
"chr14-98443825-98444745","LINC01550",0.140891180349142
"chr2-234422655-234423558","ARL4C",0.14087842488732
"chr17-63461548-63462237","CD79B",0.140869231113021
"chr22-50542310-50543166","PLXNB2",0.140863463070876
"chr19-54916680-54917505","NCR1",0.140845050929349
"chr7-139732059-139732832","TBXAS1",0.140825341472103
"chr12-89756446-89757328","DUSP6",0.140825186648326
"chr13-110160137-110160933","IRS2",0.140779815546441
"chr17-1577035-1577871","ABR",0.140772420142956
"chr1-158978467-158979381","PYHIN1",0.140764898316863
"chr7-90596023-90596803","CDK14",0.140747896043926
"chr12-101743616-101744479","CHPT1",0.140723961579299
"chr2-234032228-234033145","ARL4C",0.140707811939514
"chr11-568160-569085","RPLP2",0.140547123705372
"chr12-55929115-55930002","RPS26",0.140514004895191
"chr6-33027577-33028463","HLA-DMA",0.140464402199658
"chr16-10912353-10913237","CIITA",0.140459829347964
"chr2-86794757-86795509","CD8B",0.1404555617605
"chr8-11479926-11480814","BLK",0.140452086362959
"chr22-39920647-39921479","GRAP2",0.140402105669046
"chr19-8484066-8484983","MYO1F",0.140361315835171
"chr10-3852177-3853010","KLF6",0.140346853821123
"chr6-32636874-32637784","HLA-DMA",0.140340685483833
"chr9-123268264-123269186","STRBP",0.140298660888511
"chr2-60549970-60550872","BCL11A",0.140261120604458
"chr14-54446959-54447863","GCH1",0.140227239388419
"chr12-8951755-8952496","A2M",0.140206414690807
"chr1-119647849-119648754","NOTCH2",0.140188193315255
"chr11-86503824-86504742","PRSS23",0.140187157652949
"chr3-134918187-134919057","EPHB1",0.140182886545473
"chr2-86861450-86862303","CD8A",0.140181194478503
"chr4-102390188-102391099","MANBA",0.140138428059076
"chr17-48427391-48428283","SKAP1",0.140042660532242
"chr5-140321549-140322438","CD14",0.140036163262149
"chr1-159008478-159009210","PYHIN1",0.140020588961998
"chr4-40601628-40602295","RBM47",0.140005101969591
"chr8-24324464-24325381","ADAM28",0.139991094934829
"chr2-46984925-46985753","TTC7A",0.139967057529596
"chr17-76199187-76200073","RNF157",0.13995682015717
"chr12-65881827-65882640","IRAK3",0.139881542153997
"chr19-54270996-54271757","OSCAR",0.139855904992589
"chr12-126768297-126769191","LINC00944",0.139830055387477
"chr4-140790649-140791499","TBC1D9",0.139790002469574
"chr20-51540956-51541878","NFATC2",0.139725142942727
"chr17-40605123-40605997","CCR7",0.139700778106088
"chr8-11269114-11270044","BLK",0.139700076027652
"chr19-49026815-49027688","CCDC155",0.139693187707323
"chr6-33018680-33019545","HLA-DPA1",0.139637267972736
"chr19-4104632-4105493","MATK",0.139632364113428
"chr1-157773588-157774497","FCRL5",0.13961703213502
"chr2-164866149-164867059","COBLL1",0.139605594378544
"chr16-12459147-12459676","CPPED1",0.139593471768781
"chr5-35816781-35817636","IL7R",0.139553181093145
"chr2-70018815-70019725","MXD1",0.139547179928549
"chr15-28941783-28942532","APBA2",0.13941965644
"chr14-24627086-24627911","GZMB",0.139387712519725
"chr1-154954959-154955726","PBXIP1",0.139360864275983
"chr11-77448741-77449620","PAK1",0.139325672916047
"chr9-37027276-37028183","ZCCHC7",0.139259116497293
"chr7-22551568-22552458","STEAP1B",0.139246809467117
"chr7-36263903-36264787","AOAH",0.139225923972206
"chr19-2652303-2653167","GNG7",0.139149005693807
"chr6-146543194-146544106","RAB32",0.13914489175773
"chr9-113187813-113188747","FKBP15",0.139091583766451
"chr11-118820583-118821437","CXCR5",0.139089430334881
"chr12-10121085-10121837","CLEC7A",0.139065704852516
"chr12-9761372-9761735","CD69",0.139063582002019
"chr5-150102643-150103530","CSF1R",0.13904055569026
"chr1-157585672-157586605","FCRL1",0.139014552858608
"chr2-85704637-85705408","GNLY",0.139004686374128
"chr11-114059090-114060006","ZBTB16",0.138881676810052
"chr2-33484397-33485288","RASGRP3",0.138863092655307
"chr10-48634045-48634957","WDFY4",0.13885047120208
"chr2-136118962-136119776","CXCR4",0.138815491500047
"chr3-4502850-4503716","ITPR1",0.138812300299294
"chr9-124218409-124219327","DENND1A",0.138808074584158
"chr11-118699413-118700051","CD3D",0.138765994289992
"chr9-110128601-110129506","PALM2-AKAP2",0.138761332472691
"chr12-23536083-23536983","SOX5",0.138747184509562
"chr17-74690210-74691105","CD300E",0.138730009927789
"chr3-16309300-16310193","OXNAD1",0.138716299912604
"chr11-118051242-118052155","CD3G",0.13870632400067
"chr1-6460081-6460930","TNFRSF25",0.138676758590023
"chr9-87554727-87555584","DAPK1",0.138637827972924
"chr2-20438163-20438958","RHOB",0.138600207444706
"chr10-84333778-84334695","CCSER2",0.138563596228357
"chr9-37037789-37038222","PAX5",0.138551628644797
"chr11-65452907-65453760","NEAT1",0.138484466633325
"chr12-8618898-8619789","LINC00937",0.138479569961867
"chr6-62013469-62014375","KHDRBS2",0.138478403453356
"chr6-17993224-17994114","KDM1B",0.138474735049738
"chr10-6201248-6201988","PRKCQ-AS1",0.13845616121757
"chr3-18438298-18439213","SATB1-AS1",0.1384236591715
"chr19-51784714-51785619","FPR1",0.138378933074867
"chr3-18444889-18445735","SATB1",0.138315287915769
"chr2-151363433-151364342","TNFAIP6",0.138313784209104
"chr14-54857663-54858561","GCH1",0.138284361301435
"chr8-25234719-25235548","DOCK5",0.138243969716552
"chr19-54019941-54020790","MYADM",0.138229528381835
"chr2-86821088-86822021","CD8A",0.138217231517711
"chr5-88733978-88734882","MEF2C",0.138210982573094
"chr11-117906951-117907853","JAML",0.138195437418904
"chr2-203740836-203741656","CD28",0.138192929754556
"chrX-1336091-1336933","CSF2RA",0.138157998487483
"chr13-99218716-99219624","DOCK9",0.138139462669371
"chr3-46089204-46090012","CCR1",0.138084060547042
"chr11-83062942-83063813","RAB30",0.138080331363163
"chr17-35890480-35891380","CCL4",0.138077267740743
"chr5-122701874-122702605","SNX2",0.138065565044172
"chr19-45442612-45443375","FOSB",0.138032491306572
"chr7-150755213-150756128","GIMAP7",0.138007854769635
"chr5-150081608-150082507","CD74",0.13797626661058
"chr19-7345270-7346162","FCER2",0.137902596483904
"chr11-44600913-44601736","CD82",0.137895106893969
"chr3-31916979-31917610","OSBPL10",0.137892045613759
"chr6-167112624-167113386","CCR6",0.13788135721725
"chr1-192951797-192952669","RGS2",0.137876078804455
"chr1-92315698-92316582","TGFBR3",0.137864283042086
"chr12-10410999-10411904","KLRK1",0.137840260492739
"chr7-102064426-102065332","CUX1",0.13779929452684
"chr8-59119309-59120115","TOX",0.137775800559046
"chr1-161216800-161217658","FCER1G",0.137678637479261
"chr2-86783715-86784575","CD8B",0.137670414672492
"chr13-66995082-66995897","PCDH9",0.137664751696456
"chr8-58801133-58802016","TOX",0.137645434328035
"chr18-63157360-63158203","BCL2",0.137571179292658
"chr10-97405781-97406555","RRP12",0.137545175879917
"chr22-39951449-39952254","GRAP2",0.137542889737571
"chr5-131280906-131281777","RAPGEF6",0.137536404074583
"chr8-37590997-37591969","RAB11FIP1",0.137535230003582
"chr6-69866159-69866856","COL19A1",0.137503613830729
"chr6-148656772-148657682","SASH1",0.137471084088591
"chr6-111759585-111760484","FYN",0.137460137498546
"chr11-60909980-60910857","MS4A1",0.137435086410245
"chr6-144149912-144150816","UTRN",0.137378713728961
"chr1-206802973-206803889","FCMR",0.137354357881975
"chr1-167445821-167446589","CD247",0.137290941656716
"chr10-8332027-8332938","GATA3",0.137289427410821
"chr10-102815793-102816694","NT5C2",0.13727026699824
"chr22-39292286-39293171","APOBEC3A",0.137262267402879
"chr10-8416057-8416972","GATA3",0.13717972674194
"chr3-195100738-195101659","ACAP2",0.137168823275142
"chr1-27904257-27905143","PTAFR",0.137165864544492
"chr6-14921772-14922633","JARID2",0.137096282051359
"chr19-54312395-54313201","LILRB2",0.137089890203236
"chr12-79690487-79691417","PAWR",0.137073947673251
"chr9-123225077-123225990","STRBP",0.137062335578411
"chr7-22661750-22662657","AC002480.2",0.137050189016928
"chr13-27449891-27450831","RPL21",0.13704270573724
"chr12-10481577-10482463","KLRK1",0.137022165618845
"chr5-56058559-56059421","IL6ST",0.137015795172973
"chr14-50038381-50039274","SOS2",0.136994642549218
"chrX-1504973-1505657","CSF2RA",0.136958395222334
"chr1-36203276-36204181","AGO4",0.136903438245104
"chr2-239465181-239466072","HDAC4",0.136883453742186
"chr7-77409904-77410818","FGL2",0.136862030330837
"chr12-119988561-119989455","BICDL1",0.136845131898453
"chr5-147782304-147783178","JAKMIP2",0.136844910479794
"chr12-89333585-89334488","DUSP6",0.136829824954111
"chr4-108106795-108107416","LEF1",0.1367850353383
"chr10-113303034-113303443","TCF7L2",0.136784773233527
"chr8-11652865-11653737","BLK",0.136747078516739
"chr19-43681561-43682432","PLAUR",0.136734509651319
"chr11-65639407-65640228","PACS1",0.136733069044919
"chr10-112949674-112950524","TCF7L2",0.136713690084293
"chr4-73740115-73740981","CXCL8",0.136654867479179
"chr20-59159205-59160085","ZNF831",0.136620907475959
"chr3-146541923-146542804","PLSCR1",0.136610860095651
"chr9-128026026-128026914","FAM102A",0.136549159470863
"chr8-127668598-127669491","AC108925.1",0.136543952650754
"chr1-8926708-8927485","CA6",0.136499081747572
"chr3-171457828-171458581","TNIK",0.136474833816209
"chr13-48782995-48783899","RB1",0.136468822881738
"chr6-89034303-89035197","UBE2J1",0.136467756018325
"chr11-61021436-61022323","CD5",0.136462602023599
"chr8-66610088-66610904","MYBL1",0.136433387214333
"chr9-37369407-37370248","ZCCHC7",0.136422848505204
"chr19-54100414-54101291","LILRB2",0.136385809698318
"chr10-124306588-124307487","CHST15",0.136372940251452
"chr15-98647063-98647746","IGF1R",0.136371492885809
"chr6-7916707-7917600","BMP6",0.136369910730148
"chr14-75221902-75222804","FOS",0.136363619273392
"chr12-31589499-31590393","DENND5B",0.136360125457473
"chr2-156405328-156406235","NR4A2",0.136344441605756
"chr12-93772783-93773706","PLXNC1",0.136297088257762
"chr12-89768897-89769799","DUSP6",0.136294762247975
"chr10-45380004-45380723","ALOX5",0.136278335012362
"chr10-95290599-95291496","PDLIM1",0.136255880157218
"chr4-40197762-40198521","RHOH",0.136246558726552
"chr8-11250760-11251634","BLK",0.136223061747795
"chr6-32816685-32817553","HLA-DRA",0.136221999194328
"chr7-47669219-47670093","TNS3",0.136169284184964
"chr6-10855098-10855922","SYCP2L",0.136163309697603
